descricao;endereco;area;quartos;suites;wc;vagas;valor;condominio;wlink
Apartamento para venda possui 121 metros quadrados com 2 quartos em Vila Izabel - Curitiba - Paraná;Rua Professor Dario Veloso, 36;[];[2];[2];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-121m2-venda-RS1300000-id-2515153879/
Apartamento para venda com 97 metros quadrados com 2 quartos em Água Verde - Curitiba - Paraná;Rua Santa Catarina, 612;['97'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-65m2-venda-RS300000-id-2508121879/
Apartamento para venda com 52 metros quadrados com 2 quartos em Novo Mundo - Curitiba - Paraná;Rua Athaide Cardon, 38;[];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-novo-mundo-bairros-curitiba-com-garagem-52m2-venda-RS265000-id-2505500801/
Apartamento Santo Inácio - Curitiba - Paraná;Rua João Batista Dallarmi, 221;['106'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-santo-inacio-bairros-curitiba-com-garagem-77m2-venda-RS520000-id-2494695622/
Apartamento de 94 metros quadrados no bairro Ahú com 2 quartos;Rua Alberto Folloni;['160'];[2];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-ahu-bairros-curitiba-com-garagem-94m2-venda-RS950000-id-2427784283/
Apartamento para venda possui 0 metros quadrados em Capão Raso - Curitiba - Paraná;Rua Marechal Octávio Saldanha Mazza, 7584;[];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-capao-raso-bairros-curitiba-com-garagem-56m2-venda-RS194500-id-2469215484/
Apartamento Mobiliado com 3 suítes - 128 m2 priv. no Portão - Curitiba - Paraná;Rua Engenheiro Niepce da Silva, 144;['178'];[3];[3];[5];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-128m2-venda-RS1140000-id-2493769819/
Lindo e ensolarado apartamento no Batel;Rua Desembargador Motta, 2012;['108'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-90m2-venda-RS850000-id-2483297019/
Batel 100% Reformado!!;Rua Buenos Aires, 681;['303'];[4];[2];[5];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-batel-bairros-curitiba-com-garagem-197m2-venda-RS1045000-id-2502157528/
Apartamento para venda tem 75 metros quadrados com 3 quartos em Cabral - Curitiba - Paraná;Rua da Bandeira, 482;['114'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-75m2-venda-RS580000-id-2531807609/
Apartamento de 36 metros quadrados no bairro Centro com 1 quarto;Rua Nilo Cairo;['67'];[1];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-36m2-venda-RS250000-id-2427784185/
Apartamento no Batel 80 m2 privativos com 2 quartos em Batel - Curitiba - Pr;Rua Teixeira Coelho;['147'];[2];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-batel-bairros-curitiba-com-garagem-79m2-venda-RS899000-id-2497899297/
Apartamento para venda possui 79 metros quadrados com 2 quartos em Batel - Curitiba - Paraná;Rua Desembargador Motta, 2175;['110'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-batel-bairros-curitiba-com-garagem-79m2-venda-RS450000-id-2472531192/
Apartamento para venda com 112 metros quadrados com 3 quartos em Cristo Rei - Curitiba - Paraná;Rua Urbano Lopes, 383;['179'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-112m2-venda-RS980000-id-2505205279/
Apartamento para venda tem 34 metros quadrados com 1 quarto em Prado Velho - Curitiba - Paraná;Rua Iapó, 1174;['40'];[1];[];[1];[];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-prado-velho-bairros-curitiba-34m2-venda-RS240000-id-2491595282/
Apartamento de 62 metros quadrados no bairro Bacacheri com 3 quartos;Rua Costa Rica;['91'];[3];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-62m2-venda-RS272964-id-2427746359/
MORE NO CENTRO DE CURITIBA - Apartamentos e Studios;Rua Comendador Macedo, 63;[];[1];[];[1];[];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-centro-bairros-curitiba-26m2-venda-RS211000-id-2474178602/
Apartamento de 29 metros quadrados no bairro Prado Velho com 1 quarto;Rua Professora Regina Casagrande Marinoni;['43'];[1];[1];[1];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-prado-velho-bairros-curitiba-29m2-venda-RS210000-id-2427784619/
Apartamento;Rua Hilário Moro;['110'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-tingui-bairros-curitiba-com-garagem-61m2-venda-RS425000-id-2427780201/
Apartamento para venda com 60 metros quadrados com 3 quartos em Xaxim - Curitiba - Paraná;Rua Francisco Derosso, 375;[];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-xaxim-bairros-curitiba-com-garagem-60m2-venda-RS290000-id-2534729252/
Apartamento para venda tem 87 metros quadrados com 3 quartos em Cristo Rei - Curitiba - Paraná;Rua Atílio Bório;['123'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-87m2-venda-RS380000-id-2467847984/
Apartamento de 52 metros quadrados no bairro Cristo Rei com 2 quartos;Rua Francisco Alves Guimarães, 100;['68'];[2];[];[1];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-cristo-rei-bairros-curitiba-52m2-venda-RS200000-id-2230405916/
Apartamento 64 m;-;[];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-boa-vista-bairros-curitiba-com-garagem-64m2-venda-RS450000-id-2513979501/
Apartamento bem localizado á Venda - 3 Dormitórios - 1 Suíte - 1 Vaga;Rua Recife, 25;['115'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-90m2-venda-RS710000-id-2545130485/
Apartamento para venda tem 228 m2-3 quartos, 2 vagas de garagem em Cristo Rei - Curitiba - PR;Rua Francisco Alves Guimarães, 175;['228'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-228m2-venda-RS460000-id-2543981687/
CURITIBA - Apartamento Padrão - Pinheirinho;Rua Brasil Paraná de Cristo, 186;['102'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-pinheirinho-bairros-curitiba-com-garagem-40m2-venda-RS165000-id-2542883487/
Apartamento 3 quartos, 1 suíte, 1 vaga de garagem. Novo Mundo - Curitiba - PR;Avenida Brasília, 5474;['124'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-71m2-venda-RS310000-id-2539147385/
Vende-se apartamento 3 quartos e 1 banheiro em Cristo Rei-Curitiba-Paraná;Avenida São José, 700;['67'];[3];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-67m2-venda-RS235000-id-2543419777/
Amplo apartamento duplex com 142,53 m², no Cristo Rei!;Rua Prefeito Ângelo Ferrário Lopes, 433;['191'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-142m2-venda-RS497000-id-2541739894/
Apartamento com 3 dormitórios à venda, 112 m² por R$ 539.000 - Batel - Curitiba/PR;Avenida Visconde de Guarapuava, 5335;['158'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-113m2-venda-RS539000-id-2547165349/
Lindo apartamento no bairro Água Verde;Avenida Presidente Kennedy, 3230;['80'];[3];[0];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-68m2-venda-RS325000-id-2547121057/
Caiuá Apartamento Desocupado;Rua Raul Pompéia, 2001;[];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-caiua-bairros-curitiba-com-garagem-45m2-venda-RS100000-id-2544125774/
Apartamento com 2 dormitórios à venda, 63 m² por R$ 245.000 - Portão - Curitiba/PR;Rua Engenheiro Niepce da Silva, 310;['79'];[2];[1];[2];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-portao-bairros-curitiba-64m2-venda-RS245000-id-2545529109/
Apartamento com 3 dormitórios à venda, 89 m² por R$ 340.000,00 - Novo Mundo - Curitiba/PR;Avenida Brasília, 4606;['131'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-89m2-venda-RS340000-id-2519747176/
FELICE TRE CONDOMÍNIO CLUB;Rua Coronel Pedro Scherer Sobrinho, 426;['109'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-64m2-venda-RS438000-id-2539367930/
Apartamento com 3 dormitórios à venda, 53 m² por R$ 310.000,00 - Bigorrilho - Curitiba/PR;Rua Martim Afonso, 1168;['97'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-53m2-venda-RS310000-id-2546714330/
Curitiba - Apartamento Padrão - Água Verde;-;['222'];[4];[2];[4];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-agua-verde-bairros-curitiba-com-garagem-183m2-venda-RS1490000-id-2539262773/
Apartamento com Vista para Serra do Mar á Venda - 3 Suítes - 2 Vagas - Churrasqueira;Rua Professora Doracy Cezzarino, 138;['242'];[3];[3];[5];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-126m2-venda-RS1155000-id-2545388242/
Apartamento 3 quartos - 106m² privativo - Sacada com churrasqueira - Bacacheri;Avenida Paraná, 2848;['131'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-106m2-venda-RS450000-id-2540484105/
Apartamento para venda possui 79 metros quadrados com 3 quartos em São Francisco - Curitiba - PR;Avenida Manoel Ribas, 419;['89'];[3];[0];[2];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-sao-francisco-bairros-curitiba-79m2-venda-RS280000-id-2539667562/
Apartamento com 02 quartos no Centro-1472-HABITEC;Rua Voluntários da Pátria;['64'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-centro-bairros-curitiba-com-garagem-64m2-venda-RS250000-id-2539182504/
Apartamento com 3 dormitórios à venda, 73 m² por R$ 476.775,00 - Bacacheri - Curitiba/PR;Rua Nicolau Salomão, 430;['105'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-73m2-venda-RS476775-id-2542405193/
Apartamento Dúplex Novo á Venda - 3 Dormitórios - 1 Suíte - Churrasqueira - 2 Vagas;Rua Professor Guido Straube, 222;['128'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-98m2-venda-RS760000-id-2539072277/
EXCELENTE APARTAMENTO 03 QUARTOS CAMPINA DO SIQUEIRA;Rua Érico José de Mio, 21;['70'];[3];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-campina-do-siqueira-bairros-curitiba-com-garagem-70m2-venda-RS330000-id-2543741038/
Apartamento para Venda em Curitiba, Boa Vista, 3 dormitórios, 2 banheiros, 1 vaga;Rua Carlos de Campos, 59;['113'];[3];[0];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-boa-vista-bairros-curitiba-com-garagem-80m2-venda-RS349000-id-2544289844/
EXCELENTE OPORTUNIDADE NO NOVO MUNDO!!;Rua João Bonat, 877;['59'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-novo-mundo-bairros-curitiba-com-garagem-47m2-venda-RS289909-id-2528180206/
Apartamento para Venda em Curitiba, Jardim Botânico, 3 dormitórios, 1 suíte, 3 banheiros, 2 vagas;Rua São Januário, 223;['152'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-jardim-botanico-bairros-curitiba-com-garagem-93m2-venda-RS430000-id-2539872487/
Apartamento para venda com 49 metros quadrados com 2 quartos em Novo Mundo - Curitiba - PR;Rua Frei Gaspar da Madre de Deus, 926;['55'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-novo-mundo-bairros-curitiba-com-garagem-49m2-venda-RS230000-id-2544494682/
Apartamento de 1 quarto, 1 vaga de garagem no Água Verde - Curitiba/PR;Rua Alcebíades Plaisant, 1100;['85'];[1];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-agua-verde-bairros-curitiba-com-garagem-36m2-venda-RS350000-id-2544501298/
Excelente apartamento 3 quartos em Portão - Curitiba - PR;Rua Engenheiro Niepce da Silva, 50;['157'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-103m2-venda-RS510000-id-2542503284/
Ed. Dom Pedro II - Apartamento 2 dorms à venda, 162 m² por R$ 1.045.000 - Batel - Curitiba/PR - Ed.;Alameda Dom Pedro II, 332;['185'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-batel-bairros-curitiba-com-garagem-162m2-venda-RS1045000-id-2529349299/
Apartamento à venda, 69 m² por R$ 325.000,00 - Boa Vista - Curitiba/PR;Rua Carlos Garibaldi Biazetto, 100;['84'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-boa-vista-bairros-curitiba-com-garagem-69m2-venda-RS325000-id-2537585979/
CURITIBA - Apartamento Padrão - Mossungue;Rua Professor Pedro Viriato Parigot de Souza, 1100;['91'];[3];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-mossungue-bairros-curitiba-com-garagem-65m2-venda-RS365000-id-2542884378/
Caiuá apartamento Desocupado;Rua Rosa Rigoni Landal, 520;[];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-caiua-bairros-curitiba-com-garagem-44m2-venda-RS130000-id-2544122456/
APTO. GARDEN 36 M2 TERRAÇO CAMPINA SIQUEIRA;Alameda Princesa Izabel, 3750;['102'];[1];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-campina-do-siqueira-bairros-curitiba-com-garagem-74m2-venda-RS355000-id-2523241704/
Cobertura duplex para venda tem 85 metros quadrados com 3 quartos em Uberaba - Curitiba - PR;Rua Rodolfo Bernardelli;['125'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/cobertura-3-quartos-uberaba-bairros-curitiba-com-garagem-85m2-venda-RS360000-id-2543742398/
APARTAMENTO COM CHURRASQUEIRA NA SACADA 2QUARTOS E VAGA COBERTA NO XAXIM;Rua Vereador Aurelino Mader Gonçalves, 420;['85'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-xaxim-bairros-curitiba-com-garagem-47m2-venda-RS265000-id-2544952812/
APARTAMENTO A VENDA NO ECOVILLE - CONDOMINIO CLUBE;Rua Deputado Heitor Alencar Furtado, ;['191'];[3];[1];[3];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-109m2-venda-RS1300000-id-2544918672/
Curitiba - Apartamento Padrão - Centro Cívico;-;['126'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-centro-civico-bairros-curitiba-com-garagem-73m2-venda-RS420000-id-2546913737/
APARTAMENTO BAIRRO XAXIM PARA VENDA;Rua André Ferreira Camargo, 564;['69'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-xaxim-bairros-curitiba-com-garagem-61m2-venda-RS235000-id-2546959802/
Apartamento com 2 dormitórios à venda, 70 m² por R$ 280.000,00 - Bigorrilho - Curitiba/PR;Rua Desembargador Otávio do Amaral, 717;['111'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-71m2-venda-RS280000-id-2525385590/
Lindo apartamento, decorado, 6° andar com vista, ensolarado.;Rua Guaratuba, 740;['99'];[3];[];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-ahu-bairros-curitiba-com-garagem-84m2-venda-RS380000-id-2544260401/
Curitiba - Apartamento Padrão - Tingui;-;['70'];[3];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-tingui-bairros-curitiba-com-garagem-66m2-venda-RS200000-id-2539784787/
CURITIBA - Apartamento Padrão - Água Verde;Rua Guilherme Pugsley, 1394;['130'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-86m2-venda-RS380000-id-2542331988/
Apartamento semi mobiliado 52 metros quadrados com 2 quartos em Água Verde - Curitiba - PR;Travessa Rafael Francisco Greca, 151;['63'];[2];[];[1];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-52m2-venda-RS449900-id-2543467581/
Apartamento no Juvevê - ARYA 1;Rua Emílio Cornelsen, 198;['330'];[3];[2];[5];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-287m2-venda-RS1200000-id-2539699826/
Apartamento com 3 quartos no Bigorrilho-1690-HABITEC;Rua Desembargador Otávio do Amaral;['151'];[3];[1];[4];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-151m2-venda-RS750000-id-2546222680/
Apartamento para venda possui 88 metros quadrados com 3 quartos em Cidade Industrial - Curitiba - PR;Rua Monsenhor Ivo Zanlorenzi, 4400;['209'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-88m2-venda-RS650000-id-2541739396/
APARTAMENTO COM 2 SUITES NO BAIRRO VILA IZABEL;Rua Guararapes, 1880;['126'];[3];[2];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-104m2-venda-RS840000-id-2537224483/
Apartamento desocupado 106 metros quadrados com 3 quartos em Cabral - Curitiba - PR;Rua Belém, 322;['133'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-106m2-venda-RS699900-id-2546827152/
Apartamento pronto morar 127 metros quadrados com 3 quartos em Bigorrilho - Curitiba - PR;Alameda Princesa Izabel, 961;['273'];[3];[3];[5];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-127m2-venda-RS1655104-id-2541693700/
CURITIBA - Padrão - Lindóia;Rua Américo Vespúcio, 636;['64'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-lindoia-bairros-curitiba-com-garagem-56m2-venda-RS209000-id-2545752447/
CURITIBA - Apartamento Padrão - Ecoville;Rua José Américo Tizoni, 610;['269'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-88m2-venda-RS867000-id-2542332390/
APARTAMENTO COM 4 QUARTOS NA VILA IZABEL;Rua Parintins, 600;['198'];[4];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-vila-izabel-bairros-curitiba-com-garagem-138m2-venda-RS950000-id-2536670099/
Apartamento com 03 quartos no Centro Cívico-1784-HABITEC;Rua Ivo Leão;['170'];[3];[2];[5];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-centro-civico-bairros-curitiba-com-garagem-170m2-venda-RS700000-id-2533667688/
